NAID,OCR text,Human text,CER
28976636,"
Venus Most Prominent
Venus, the only planet now visible in the evening, is
in
the
see them high
worth
a
brilliant object in the sky and will soon be joined by the
last Orion
Leonids, ""shooting stars.""
brilliant Aldebaran, and
figure stands Auriga the
first magnitude Capella
not in Pegasus at all, but in the neighboring
Although only Venus
By JAMES STOKLEY
group of Andromeda. This constellation
the evening, two other plane
represents the Ethiopian princess who, ac-
southeast before surrise.
these
object you see in
cording to mythology, was chained to a rock
is Jupiter. in the
these evenings as dark-
to be devoured by a sea monster, represented
virgin. It is close to the
an ampline, d dying saucer,
by the constellation of Cetus, the whale, in
However, it exceeds the
star
builliance
hung in the skv as part
the south. Fortunately, she was rescued by
about ten times
the hero, Perseus, who is seen in the north-
Farther cast is Mars, using
the planet Venus, now
east.
ahead of the sun his brightness
prominence, which
Andromeda's mother, Cassiopeia, is seen
half that of Spica. Mercur and
its disappearance from
in the north, a group forming the letter M.
are both 100 near the sun to be listicle
ih: early in 1958.
above Polaris, the pole star. Alongside her
in November.
than any other star
is her husband, the king, Cepheus.
in the might ,AV and there
Turning now toward the east, we can see
Shower of ""Stars"" to Come
in identifying it. Indeed, it
what is generally considered to be the finest
long before the sky is dark.
constellation in the sky making its debut for
November is the month bringing
where to look. you can
the season.
the year's fumous shower
broad davlight
shooting stars,"" which appear
bet and the sun last April
Orion: Season's Finest
the 13th to the 16th.
graduativ been drawing to
They are most numerous
book
That meant that it
This is Orion. the warrior, easily recog.
because then ""ve are the
of
daily motion across
nized because of the three stars in a row
the earth in its annual
visible in the west
that form his belt. To the left is Betcl-
the sun. Thus, we meet them heading
had
On Nov. 18 it will
geuse, to the right is Rigel, both of the first
This is different from the evening hour
of the sun, hence remaining
magnitude, although being so low in the
when we are on the rearward part. and see
longest time after sunset,
sky thev do not appear as bright as they
only those that catch up to us.
hours After that it will start
setting. Venus dues
ANDROMEDA
the
accompaning maps of
NOVEMBE
LACERTA
which
show
1957
Schedir
vour own
of Novem-
CASSIOPETA
p.m.
on
Deneb
CERMIUUS CAMELSPARDALIS
CYCNUS
AURIGA
Polaris
Bright Birds in the Sky
SACIITA
DESCO
URSA
MINOR
show
the
stars
URSA
AQUILA
HERCULES
MAJOR
at the top of
which is really part
gnus. the swan
in Last. the word
WEST
Jace North
EAST
The crosspiere
the and the lower part of
his neck, stretched forward
head IS Albireo, a star of
magnitude the astronomical
NOVEMBER
1957
TRIANGUTUM
Below Cygnus is another
ARIES
guitude star, Vegs, in Lvra, the !yre.
Markao
PISCES
left 11 another bird. Aquila. the
PECASUS
with star Ahair.
TAURUS
the south you can ser the four
CETUS
EQUULEUS
form the great square."" part of
constellation of Pegasus, the winged
AQUARIUS
Although these are not among the
their characteristic arrangement
them a good starting place from
Rigel
which find other groups. The horse,
PHOENIX
AUSTRINUS
nerality. is upride down in the sky, as the
row stars extending westward from the
EAST
FAce South
WEST
lower right corner of the square is his head!
at the upper right, Alpheratz, is
SYMBOLS FOR STARS IN ORDER OF BRICHTNESS","Venus Most Prominent
Venus, the only planet now visible in the evening, is a brilliant object in the sky and will soon be joined by the Leonids, “shooting stars.” 
By JAMES STOKLEY
THAT BRILLIANT object you in the western sky these evenings as darkness falls is not an airplane, a flying saucer, or a bright light  hung in the sky as part of some experiment.  What you see is the planet Venus now revealing its greatest prominence, which comes just before its disappearance from the evening sky early in 1958.

Venus is far brighter than any other star or planet seen in the night sky and there is no difficulty in identifying it.  Indeed it can be observed long before the sky is dark.  In fact, if you know where to look you can even see it in broad daylight!

Since it  passed behind the sun last April ǂillegibleǂ Venus has gradually been drawing to ǂillegibleǂ that body. That meant it ǂillegibleǂ the sun in its daily motion across the sky and so remained visible in the west after the sun had set. On Nov. 18 it will be farther east of the sun, hence remaining in the sky for the longest time after sunset, ǂillegibleǂ three hours.  After that it will start heading toward the sun again. 

ǂillegibleǂ of it ǂillegibleǂ setting.  Venus does not appear on the accompanying maps of the November evening skies, which show ǂillegibleǂ

Bright Birds in the Sky

These maps do, however, show the stars that are now visible.  Towards the west is Deneb at the top of the southern cross, which is really part of the constellation of Cygnus, the swan.  ǂillegibleǂ in the birds tail in fact, the word ǂillegibleǂ and means “tail.” The crosspiece represents the wings and the lower part of ǂillegibleǂ  long neck, stretched forward ǂillegibleǂ.  At the head is Albireo, a star of the same magnitude on the astronomical brightness scale.  Below Cygnus is another ǂillegibleǂ magnitude star, Vega, in Lyra, the lyre.  To the left is another bird, Aquila the eagle, with the star Altair.

High in the south you can see the four stars that form the “great square,” part of the constellation of Pegasus, the winged horse.  Although these are not among the brightest, their characteristic arrangement makes them a good starting place from which to find other groups.  The horse, actually, is upside down in the sky, as the row of stars extending westward from the lower right corner of the square is his head!

The star at the upper right, Alpheratz, is not in Pegasus at all, but in the neighboring group of Adromeda.  The constellation represents the ethiopian princess who, ac-cording to mythology, was chained to a rock to be devoured by a sea monster, represented by the constellation of Cetus, the whale, in the south.  Fortunately, she was rescued by the hero, Perseus, who is seen in the north-east.

Andromeda’s mother, Cassiopeia, is seen in the north, a group forming the letter M. above Polaris, the pole star.  Alongside her is her husband, the king, Cepheus.

Turning now toward the east we can see what is generally considered to be the finest constellation in the sky maaking its debut for the season.



Orion: Season’s Finest

This is Orion, the warrior, easily recog-nized because of the three starts in a row that form his bbelt.  To the left is Betel-geuse, to the right is Rigel, both of the first magnitude, although being so low in the sky they do not appear as bright as they

ǂimageǂ

will in the coming months ǂillegibleǂ see them high in the south.

Just above Orian is ǂillegibleǂ brilliant Aldebaran and ǂillegibleǂ figure stand Auriga, the ǂillegibleǂ first magnitude Capella.


Although only Venus is now visible in the evening, two other planets appear in the southeast before sunrise.  Brightest of these is Jupiter, in the constellation of Virgo, the virgin.  It is close to the bright star ǂillegibleǂ.  However, it exceeds the star in brilliance about ten times.

Farther east is Mars, rising about an hour ahead of the sun. Its brightness is about half that of Spica.  Mercury and Saturn are both too near to the sun to be visible in November.

Shower of “Stars” to Come

November is the month bringing out of the years famous showers of ǂillegibleǂ, or “shooting stars,” which appear from about the 13th to the 16th.

They are most numerous after midnight because then we are on the forward side of the Earth in its annual movement around the sun.  Thus, we meet them headon.  This is different than the evening hours when we are on the rearward part, and see only those that catch up to us.",0.7028235294117647
29000999,"
indards
Lambert Conformal Conic Projection
e chart number.
Standard Parallels 33° and 45° Scale 1:1,000,000
(405)
109M 14°E
EJ
108N (Joins 362)
CHINL
Chinle
100 -.
MG
6000
6535
Panch
PChaco Canyon
30
40
50
10
20
50
6643
30
40
NG
-
IN
1.
8000
Par
a
Tohatchi
50
Ranch
7256
Ranch-
Fort-Défiance
Ganadad
WINDOW ROCK
Crownpoint
68092-52
2000
40
fieidsa
St Michaelst
BS
KGAM
8
8620
1330
6
MeKINLEY COUNTY
a
6467-L/M 50
Wingate
Klagetohn
Gallup
30
66
8851
Manuelito
Thoreau PREWITI
McGaffey
6900
to
Prewitt
20
30
0
330
Buildings
9112
&
200
CORNTS
Sanders
9256
Grants
CHAMBERS
5800
26
Chambers
MF
20N1 RADIO
115. ZUN
9089
Navajo
Ramahi
NF
EL
MORRO (CAA)
vs
-Zuni
Pinting
in
12
60A
522
258°
#
THT2
12
4
56
EL
853.53°
OF
TRU
IIII
35°
GREÉN
7540
GREEN 4
Ranch
Ranch
ZURICRADIO
8260
Oo
353
GRAN RADIO
To
Ojo Caliente
da
LAVA
186
150
180
R
N
m
distantial magnetic disturbance
has been reported at 4000 feet
40
Fence LakeC
abore ground elevation inthis vicinity
m
Hickman
ST
Trechado
5700-
st lohas
30
Concho
Tres Lagunasq
Quemado
-20
Pie Town
9560
60
Vernon
Mangas
0
SPRENGÉRVILLE EAGER
10
Datif
7025 k 50
Springerville
10244
9094
10210
Eagar
ME
0
NE
E
it
a
TNI
34°
OSpur Lake
U
9390
20
50
10
20
30
40
50
ours
a
10955
.8920
do
Horse Springs
i",ǂmapǂ,1.0
28970953,"
/COMDR 3ATH ADIV RAFS BELLEVILLE MICH
P/COMDR WPAFE CHIC
RJEPHQ/HEDUSAF WASHDC
RJEPK /HEDEADF STEWART AFE NEWBURGH NY
ATTN: AIR TECHNICAL INTELLIGENCE CENTER ATTN: DIRECTOR OF INTELLIGENCE
ATTN. EADF-C/C.
PUPCE""
1. A. LONG AND NARROW
3. 2 TIMES THE MOON
C. ORANGE
0.3
E. NEGATIVE
tal
F. NONE
G. 2 1/2 DEGREES OF HAZE STREAK
Country
H. NONE
I. NONE
at2030 75.
2. A. AMATUER ASTRONOMER WATCHING SKY
E
B. HIGH ELEVATION AND NEGATIVE AZIMUTH
C. HIGH
D. SLOWLY MOVING WEST
C
E. 2 DISAPPEARED SUDDENLY AND 1 DISAPPEARED SLOWLY
F.(30 MINUTES
3. GROUND-VISUAL
B. BINOCULARS,
NEGATIVE DESCRIPTION
C. N/A
4. A. 14/02302
02002 =0930
B. NIGHT
5. A. 11 FINDLAY STREET, TONAWANDA, NEW YORK
S. A.
TONAWANDA, NEW YORK, STRAN
OPERATOR AT WESTERN ELECTRIC, FAIRLY RELIABLE.
E. N/A
7. A. CLEAR","RJED ǂillegibleǂ /COMDR 30TH ADIV URAFS BELLEVILLE MICH  
RJEDWP/COMDR WPAFE CHIO  
RJEPHQ/HEDUSAF WASHDC  
RJEPNR/HEDEADF STEWART AFB NEWBURGH NY  
ET
ATTN: AIR TECHNICAL INTELLIGENCE CENTER  
ATTN: DIRECTOR OF INTELLIGENCE  
ATTN: EADF-C/C.  
“UFO”
1. A. LONG AND NARROW  
B. 2 TIMES THE MOON  
C. ORANGE  
D. 3  
E. NEGATIVE  
F. NONE  
G. 2 1/2 DEGREES OF HAZE STREAK  
H. NONE  
I. NONE  

2. A. AMATUER ASTRONOMER WATCHING SKY  
B. HIGH ELEVATION AND NEGATIVE AZIMUTH  
C. HIGH  
D. SLOWLY MOVING WEST  
E. 2 DISAPPEARED SUDDENLY AND 1 DISAPPEARED SLOWLY  
F. 30 MINUTES  

3. GROUND-VISUAL  
B. BINOCULARS, NEGATIVE DESCRIPTION  
C. N/A  

4. A. 14/0230Z  02002 =0930 
B. NIGHT  

5. A. 11 FINDLAY STREET, TONAWANDA, NEW YORK  
6.A ǂredactedǂ TONAWANDA, NEW YORK, STRAN
 OPERATOR AT WESTERN ELECTRIC, FAIRLY RELIABLE.  
B. N/A  

7. A. CLEAR
",0.07881136950904392
28966961,"
RCTION
s $4E4
16 AuG 5 56 10 28
34tha
JEDWP H144 WPE103 YDB094 TYC388 TMA052DGA005DGG007
(1)
PP RJEDEN RJEDWP RJEPHQ RJEPNB RJEPME RJEPNB
DE RJEPDG 2G
P 160115Z
atic
FM COMDR 648TH AC&W SQ BENTON AFS BENTON PA
TO RJEDEN/COMDR ADC ENT AFB COLORADO
RJEDWP/COMDR AIR TECH INTEL CEN, WRIGHT PATTERSON AFB OHIO
RJEPHO/COMDR DIR OF INTEL HQ USAF WASH 25, D. C.
RJAPNB/COMDR DET 3, 4632 AISS STEWART AFB, NY
RJEPNE/COMDR FLT 3, 4622 AISS STEWART AFB, NY
INFO RJEPNB/COMDR EADF STEWART AFB, NY
BT
/UNCL/ ADCOMM 49, .
(1) DESCRIPTION
..
"" AA No DESCRIPTION
(B) OBJECTS WHERE THE SIZE OF BIRDS
thrown
BLACK
(D) 5
Bluch bye of yearst
a derk they / Then.
KE) ALI. IN ONE FLIGHT
limanlas at this
(G) NONE
time ?
NO SOUND
(I) NOTHING
(2) DESCRIPTION OF COURSE
(A) WHILE TRACKING AIRCRAFT WITH BINOCULAS
(B)
UNKNOWN where anything time ?","ACTION
4E4
16 AUG56 10 28
34 ǂillegibleǂ

JEDWP H144 WPE103 YDB094 TYC088 TMA052DGA005DGG007

PP RJEDEN RJEDWP RJEPHQ RJEPNB RJEPNE RJEPNB
DE RJEPDG 2G
P 160115Z
FM COMDR 648TH AC&W SQ BENTON AFS ʘBENTON PAʘ atic
TO RJEDEN/COMDR ADC ENT AFB COLORADO
RJEDWP/COMDR AIR TECH INTEL CEN, WRIGHT PATTERSON AFB OHIO
RJEPHQ/COMDR DIR OF INTEL HQ USAF WASH 25, D.C.
RJAPNB/COMDR DET 3, 4602 AISS STEWART AFB, NY
RJEPME/COMDR FLT 3, 4602 AISS STEWART AFB, NY
INFO RJEPNE/CONDR EADF STEWART AFB, NY
BT
/UNCL/ ADCOMM 49.
(1) DESCRIPTION
..
(A) NO DESCRIPTION
(B) OBJECTS WHERE THE SIZE OF BIRDS
(C) BLACK

(D) 5
BLUE BYE OF YEARS
A DARK THEY / THEN.
(E) ALL IN ONE FLIGHT
Black object against a dark sky, thru binoculars at this time?

(G) NONE

(H) NO SOUND
(I) NOTHING
(2) DESCRIPTION OF COURSE
(A) WHILE TRACKING AIRCRAFT WITH BINOCULAS
(B) UNKNOWN
WHERE FIRST SEEN?
..
",0.17717003567181927
28988775,nan,ǂillegibleǂ,1.0
28945497,"
(
AF FORM 112-PART II
APPROVED - JUNE 1948
(CLASSIFICATION)
AIR INTELLIGENCE INFORMATION REPORT
FROM (Agency)
REPORT NO.
PAGE 1
OF
2
PAGES
1. Description
U. Shape: Arsow-hoad
b. Size: Objects appeared slightly larger than an 7-36
C. Golor: Silver
a. Nomber: Threo in perfect formabion
e. Means of control: None apparent
:. Trail or exhaust: None apparent
3. Propulsion system: None apparent
h. Exhans': None apparent
.
i. Speod: Very fast
j. Sound: Nome
Mancurers: In bank and burn
1.
Manner of disappearance: Result of speed and distance
m. Other pertinent features:
The objects appeared to have a ridge along the
top. Definité lines were obserred, definitely
not fuzay. No experionced as a
result of objects crossing path of B-25.
Observers beliered objects crossed at a very
slightly higher altitude than which the B-25
was flying.
0
""
2. a. Time sighted: 1540 PST, 24 July 1952
b. Length of timo observed: 3 to 4 seconds
3. Marmer of observation: Visual from air with the naked oge. 3-25 alrozaft
at 11, 0001 indicated altitude. Air speed 135 indicated,
Dolling Aroraft No. 3360
4. Location of observer during sighting: Along Green 3 Airways slightly eust of
Carson Sink, Nevada. objects first appeared at one
o'clock pocition relative to aircraft hoading, past to
the left of airoraft in a conticuous bank at approri-
mately the same altitude of alrbraft. Cojects observed
at a distance of between 400 and 800 yards.
5. Information on observers: LE Col John L. MoGinn, USAF, 7369-A, Neadquarters,
USAF, Fighter Branch, Deputy of Operations. Home
Addreas: 11.76 N. Pocohatan, Arlington, Va. In the
Air Force since 1940 and Mying since that time.
Senior Pilob. Age 34. Married.
5
NOTE: THIS DOCUMENT CONTAINS INFORMATION AFFECTING THE NATIONAL DEFENSE OF THE UNITED STATES WITHIN THE MEANING OF THE ESPIONAGE ACT, 50
31 AND 32. AS AMENDED. ITS TRANSMISSION OR THE REVELATION OF ITS CONTENTS IN ANY MANNER TO AN UNAUTHORIZED PERSON IS PROHIBITED BY LAW.
IT MAY NOT BE REPRODUCED IN WHOLE OR IN PART. BY OTHER THAN UNITED STATES AIR FORCE AGENCIES, EXCEPT BY PERMISSION OF THE DIRECTOR OF
INTELLIGENCE, USAF.
(CLASSIFICATION)
GOVERNAMENT PRINTING OFFICE -","AF FORM 112-PART II  
APPROVED - JUNE 1948 
ǂredactedǂ
 
(CLASSIFICATION) UNCLASSIFIED  
AIR INTELLIGENCE INFORMATION REPORT  
FROM (Agency)  
Uns. ADs, Ent AFB Colorado Springs, Colo.
REPORT NO.  
PAGE 1  
OF  
2  
PAGES  

1. Description  
   a. Shape: Arrow-head  
   b. Size: Objects appeared slightly larger than an F-56  
   c. Color: Silver white  
   d. Number: Three in perfect formation  
   e. Means of control: None apparent  
   f. Trail or exhaust: None apparent  
   g. Propulsion system: None apparent  
   h. Exhaust: None apparent  
   i. Speed: Very fast  
   j. Sound: None  
   k. Maneuvers: In bank and turn  
   l. Manner of disappearance: Result of speed and distance  
   m. Other pertinent features:  
      The objects appeared to have a ridge along the top. Definite lines were observed, definitely not fuzzy. No turbulence experienced as a result of objects crossing path of B-25. Observers believed objects crossed at a very slightly higher altitude than which the B-25 was flying.  

2. a. Time sighted: 1540 PST, 24 July 1952  
   b. Length of time observed: 3 to 4 seconds  

3. Manner of observation: Visual from air with the naked eye. B-25 aircraft at 11,000 indicated altitude. Air speed 135 indicated.  
  Dolling Aircraft No. 3360  

4. Location of observer during sighting: Along Green 3 Airways slightly east of Carson Sink, Nevada. Objects first appeared at one o'clock position relative to aircraft heading, past to the left of aircraft in a continuous bank at approxi-mately the same altitude of aircraft. Objects observed at a distance of between 400 and 800 yards.  

5. Information on observers: Lt Col John L. McGinn, USAF, 7869-A, Headquarters, USAF, Fighter Branch, Deputy of Operations. Home Address: 1176 N. Pocahontas, Arlington, Va. In the Air Force since 1940 and flying since that time. Senior Pilot. Age 34. Married.  
UNCLASSIFIED 5

NOTE: THIS DOCUMENT CONTAINS INFORMATION AFFECTING THE NATIONAL DEFENSE OF THE UNITED STATES WITHIN THE MEANING OF THE ESPIONAGE ACT, 50 31 AND 32. AS AMENDED. ITS TRANSMISSION OR THE REVELATION OF ITS CONTENTS IN ANY MANNER TO AN UNAUTHORIZED PERSON IS PROHIBITED BY LAW. IT MAY NOT BE REPRODUCED IN WHOLE OR IN PART, BY OTHER THAN UNITED STATES AIR FORCE AGENCIES, EXCEPT BY PERMISSION OF THE DIRECTOR OF INTELLIGENCE, USAF.  
(CLASSIFICATION)  
GOVERNMENT PRINTING OFFICE -
",0.0729632945389436
28968442,"
RJEDWP/COMDR AIR TECH INTELL CENTER WPAFB OHIO
BT
UNCLAS FROM AFOIN 30377
UFOB, 1 (1) (A) ROCKET, (B) UNK, (C) UNK, (D) ONE , (E) N/A
(F) N/A (G) UNK, (H) NO SOUND.
senses
(2) (A) UNK, (B) 4,000 FEET, (C) UNK, (D) DIRECTLY ACROSS FLIGHT
PATH OF OBSERVER'S AIRCRAFT, 30 TO 4Ø MILES IN FRONT, (E) ESTIMATED
TRAJECTORY WOULD MAKE CONTACT WITH GROUND ON EAST SIDE OF BAY OF
RIVER TO THE EAST OF ABERDEEN, MD. (F) FIVE MINUTES
(3) (A) AIR VISUAL, (B) NONE USED, (C) SIGHTING MADE WHILE
AIRBORNE IN EASTERN AIRLINES CONSTELLATION, FLT 547, 8000 FEET
GENERALLY SOUTH, UNK SPEED, HOME STA UNK.","RJEDWP/COMDR AIR TECH INTELL CENTER WPAFB OHIO  
BT  
UNCLAS FROM AFOIN 30377  
UFOB, 1 (1) (A) ROCKET, (B) UNK, (C) UNK, (D) ONE, (E) N/A  
(F) N/A (G) UNK, (H) NO SOUND.  
(2) (A) UNK, (B) 4,000 FEET, (C) UNK, (D) DIRECTLY ACROSS FLIGHT  
PATH OF OBSERVER'S AIRCRAFT, 30 TO 40 MILES IN FRONT, (E) ESTIMATED  
TRAJECTORY WOULD MAKE CONTACT WITH GROUND ON EAST SIDE OF BAY OF  
RIVER TO THE EAST OF ABERDEEN, MD. (F) FIVE MINUTES  
(3) (A) AIR VISUAL, (B) NONE USED, (C) SIGHTING MADE WHILE  
AIRBORNE IN EASTERN AIRLINES CONSTELLATION, FLT 547, 8,000 FEET  
GENERALLY SOUTH, UNK SPEED, HOME STA UNK.  ",0.017094017094017096
28995196,"
BNON dayo
SEAZ
ENF
-
-
.
-
en
-
-
-
-
were
avaus
-
*",ǂmapǂ,1.0
28974079,"
Page 9
U. S. AIR FORCE TECHNICAL INFORMATION SHEET
(SUMMARY DATE)
In order that your information may be filed and coded as accurately
as possible, please use the following space to write out a short descrip-
tion of the event that you observed. You may repeat information that you
have already given in the questionnaire, and add any further comments,
statements, or sketches that you believe are important. Trv to present
the details of the observation in the order in which they occurred.
Additional pages of the same size paper may be attached if they are
needed.
NAME
(Do Not Write in This Space)
(Please Print)
CODE:
SIGNATURE
DATE
18 Revember 1957 november 1951
he went out the building later he came back and
Dahymple was answering telephone then leaving receiver
atapproximately 1900xwhile I was working airman
told the man on the telephore that he did not scancel
in the direction of Dunning Hall 2. then he went
out again and told the man same. about five
minutes later some Airman came in to the PMO
and told Dalymple couldn't you see that Things
Saying so he took aiman with term
we went out that airman whose name, Adoual
at which time Ialso followed them and when
know, pointed us some object above dinning
fall w. It was something like star necold
he star. It was fright enough as are Improve","Page 9  
U. S. AIR FORCE TECHNICAL INFORMATION SHEET  
(SUMMARY DATE)  
In order that your information may be filed and coded as accurately as possible, please use the following space to write out a short descrip-tion of the event that you observed. You may repeat information that you have already given in the questionnaire, and add any further comments, statements, or sketches that you believe are important. Try to present the details of the observation in the order in which they occurred.  
Additional pages of the same size paper may be attached if they are needed.  
NAME ǂredactedǂ 
(Do Not Write in This Space)  
(Please Print)  
CODE:  
SIGNATURE ǂredactedǂ 
DATE  
18 November 1957  

Approximately 1900 while I was working Airman Dalrymple was answering telephone then leaving reciever he went out the building later he came back and told the man on the telephone that he did not see any in the direction Dinning Hall #2. Then he went out again and told the man same. About five minutes later some Airman came into the PMO and told Dalrymple confident you see that thing. Saying so he took Airman Darymple with him. At which time I also followed them and when we went out that Airman, whose name I do not know.  Pointed us some object above dinning hall #2. It was something like star or could be star.  It was bright enoughas we ǂillegibleǂ.
",0.1713848508033665
28991628,"
DEPARTMENT OF THE AIR FORCE
OF
HEADQUARTERS UNITED STATES AIR FORCE
WASHINGTON 25, D.C.
REPLY TO
AFIIS-Ch
ATTN OF:
SUBJECT:
Mre
TO:
Ft. Washakie, Wyoming
Dear Mr.
1. Your letter of 28 February 1961, addressed to Mr. Hoover, FBI, con-
cerning a strange object you have found, has been forwarded to the Commander,
Ogden Air Materiel area, Hill Air Force Base, Utah, as a matter within
the jurisdiction of his command.
2. In order that you may receive a prompt reply, the Commander has been
requested to make direct response to you upon the conclusion of his inquiry
into the matter.
Sincerely
aich","DEPARTMENT OF THE AIR FORCE  
HEADQUARTERS UNITED STATES AIR FORCE  
WASHINGTON 25, D.C.  
REPLY TO  
AFIIS-C4  
ATTN OF:  
SUBJECT:  
Mr.  ǂredactedǂ
ǂredactedǂ
TO:  
Ft. Washakie, Wyoming  

Dear Mr. ǂredactedǂ


1. Your letter of 28 February 1961, addressed to Mr. Hoover, FBI, con-cerning a strange object you have found, has been forwarded to the Commander, Ogden Air Materiel Area, Hill Air Force Base, Utah, as a matter within the jurisdiction of his command.  
2. In order that you may receive a prompt reply, the Commander has been requested to make direct response to you upon the conclusion of his inquiry into the matter.  

Sincerely",0.020168067226890758
28984715,"
PROJECT 10073 RECORD CARD
1. DATE
2. LOCATION
12. CONCLUSIONS
Was Bolloon
28 Sep 59
West Carrolton, Ohio
Probably Balloon
3. DATE-TIME GROUP
4. TYPE OF OBSERVATION
Possibly Balloon
Local
Ground-Visual
Ground-Rodar
Was Aircraft
Probably Aircraft
GMT 28/05/177
Air Visual
Air-Intercept Radar
Possibly Aircraft
5. PHOTOS
6. SOURCE
Was Astronomicol Meteor
Yos
Probobly Astronomical
No
Civilian
Possibly Astronomicol
7. LENGTH OF OBSERVATION
8. NUMBER OF OBJECTS
9. COURSE
Other
Insufficient Data for Evaluation
Unknown
5 secs
one
IN
10. BRIEF SUMMARY OF SIGHTING
11. COMMENTS
White brilliant obj moving in a straight line
Apparently a meteor at extreme alt.
to the North. No tail. Like a star only
very brilliant.
ATIC FORM 329 (REV 26 SEP 52)
na","PROJECT 10073 RECORD CARD  
1. DATE 28 Sep 59  
2. LOCATION West Carrolton, Ohio  
3. DATE-TIME GROUP Local  GMT 28/0541Z  
4. TYPE OF OBSERVATION ʘGround-Visualʘ
 Ground-Radar Air Visual Air-Intercept Radar  
5. PHOTOS Yes ʘNoʘ  
6. SOURCE Civilian  
7. LENGTH OF OBSERVATION 5 secs  
8. NUMBER OF OBJECTS one  
9. COURSE N  
10. BRIEF SUMMARY OF SIGHTING White brilliant obj moving in a straight line. No tail. Like a star only very brilliant.  
11. COMMENTS
12. CONCLUSIONS : Was Baloon Probably Balloon Possibly Balloon Was Aircraft Probably Aircraft Possibly Aircraft ʘWas Astronomical Meteorʘ Probably Astronomical Possibly Astronomical Other Insufficient Data for Evaluation Unknown
 

ATIC FORM 329 (REV 26 SEP 52) 
",0.7008086253369272
28974853,"
PROJECT 10073 RECORD CARD
1. DATE
2. LOCATION
12. CONCLUSIONS
Was Bolloon
15 November 1957
Newburgh, New York
Probably Balloon
Possibly Bolloon
3. DATE-TIME GROUP
4. TYPE OF OBSERVATION
Wos Aircraft
Local
Ground-Visual
Ground-Radar
Probably Aircraft
GMT
15/2100Z
AirVisual
Air-Intercept Radar
Possibly Aircraft
5. PHOTOS
6. SOURCE
Was Astronomical
Yes
Probably Astronomical
Civilian
Possibly Astronomical
No
7. LENGTH OF OBSERVATION
8. NUMBER OF OBJECTS
9. COURSE
Other
Insufficient Data for Evaluation
Unknown
10-12 seconds
two
not given
10. BRIEF SUMMARY OF SIGHTING
11. COMMENTS
Objects size of baseball, 1 ft to 3
Several a/c in the area at the
ft long, silver and white, one behind
time. Believed to be a pair of
the other.
base fighters.
ATIC FORM 329 (REV 26 SEP 52)","PROJECT 10073 RECORD CARD  
1. DATE 15 November 1957  
2. LOCATION Newburgh, New York  
3. DATE-TIME GROUP Local GMT 15/2100Z  
4. TYPE OF OBSERVATION Ground-Visual Ground-Radar ʘAir Visualʘ Air-Intercept Radar
5. PHOTOS Yes ʘNoʘ  
6. SOURCE Civilian  
7. LENGTH OF OBSERVATION 10-12 seconds  
8. NUMBER OF OBJECTS two  
9. COURSE not given  
10. BRIEF SUMMARY OF SIGHTING Objects size of baseball, 1 ft to 3 ft long, silver and white, one behind the other.  
11. COMMENTS: Several a/c in the area at the time. Believed to be a pair of base fighters.  
12. CONCLUSION: Was Balloon Probably Balloon Possibly Baloon ʘWas Aircraftʘ Probably Aircraft Possibly Aircraft Was Astronomical Probably Astronomical Possibly Astronomical Other Insufficient Data for Evaluation Unkown

ATIC FORM 329 (REV 26 SEP 52)
",0.7529107373868047
